userID,placeID,rating,food_rating,service_rating,latitude_user,longitude_user,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,latitude_rest,longitude_rest,name,address,city,state,country,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,other_services,Rcuisine,parking_lot,rest_payment_methods,user_payment_methods,age,price_category,frequent_rater,payment_match
U1113,135079,1,2,1,22.137343,-100.913935,false,casual drinker,formal,family,public,single,independent,1990,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,high,familiar,f,closed,none,chinese,none,"American_Express, cash","VISA, cash",36,Expensive,True,True
U1113,135046,2,2,1,22.137343,-100.913935,false,casual drinker,formal,family,public,single,independent,1990,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,yes,"MasterCard-Eurocard, VISA, cash","VISA, cash",36,Moderate,True,True
U1113,132856,0,1,0,22.137343,-100.913935,false,casual drinker,formal,family,public,single,independent,1990,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,22.1513782,-100.9746337,Unicols Pizza,Plaza del Carmen,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,none,informal,completely,low,familiar,f,closed,none,italian,none,cash,"VISA, cash",36,Affordable,True,True
U1113,132854,0,0,0,22.137343,-100.913935,false,casual drinker,formal,family,public,single,independent,1990,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,22.1378633,-100.9383273,Sirlone,carr. mexico,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,none,informal,completely,medium,familiar,f,closed,none,international,yes,"VISA, bank_debit_cards, cash","VISA, cash",36,Moderate,True,True
U1104,135039,0,0,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.145893,-100.97487,Restaurant de Mariscos de Picon,Miguel Barragan 46 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,low,familiar,f,closed,none,seafood,yes,cash,"VISA, cash",35,Affordable,True,True
U1104,132825,1,2,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.1473922,-100.983092,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,no_alcohol_served,none,informal,completely,low,familiar,f,open,none,mexican,none,cash,"VISA, cash",35,Affordable,True,True
U1104,135085,2,2,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,public,cash,"VISA, cash",35,Moderate,True,True
U1104,135030,2,1,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.14788,-100.989472,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,quiet,f,closed,internet,cafe-coffee_shop,none,cash,"VISA, cash",35,Moderate,True,True
U1104,135030,2,1,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.14788,-100.989472,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,quiet,f,closed,internet,cafeteria,none,cash,"VISA, cash",35,Moderate,True,True
U1104,135062,1,1,2,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.153703,-100.979033,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,,yes,cash,"VISA, cash",35,Moderate,True,True
U1106,135047,0,0,0,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.150921,-100.993828,Restaurante Casa de las Flores,General Mariano Arista 1205 Barrio de Tequisquiap,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,high,familiar,f,closed,none,,yes,"MasterCard-Eurocard, VISA, cash","bank_debit_cards, cash",96,Expensive,True,True
U1106,135052,0,0,0,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar,none,"MasterCard-Eurocard, VISA, cash","bank_debit_cards, cash",96,Expensive,True,True
U1106,135052,0,0,0,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar_pub_brewery,none,"MasterCard-Eurocard, VISA, cash","bank_debit_cards, cash",96,Expensive,True,True
U1104,132834,1,2,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.156469,-100.98554,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,no_alcohol_served,not permitted,casual,no_accessibility,low,familiar,f,closed,none,mexican,public,cash,"VISA, cash",35,Affordable,True,True
U1106,135106,0,0,0,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.1497088,-100.9760928,El Rincón de San Francisco,Universidad 169,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,only at bar,informal,partially,medium,familiar,f,open,none,mexican,none,"MasterCard-Eurocard, VISA, cash","bank_debit_cards, cash",96,Moderate,True,True
U1106,132754,2,2,1,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.1477379,-100.9906163,Cabana Huasteca,Cuauhtemoc 455,San Luis Potosi,S.L.P.,Mexico,no_alcohol_served,none,informal,partially,medium,familiar,f,closed,none,mexican,none,cash,"bank_debit_cards, cash",96,Moderate,True,True
U1104,135052,1,1,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar,none,"MasterCard-Eurocard, VISA, cash","VISA, cash",35,Expensive,True,True
U1104,135052,1,1,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar_pub_brewery,none,"MasterCard-Eurocard, VISA, cash","VISA, cash",35,Expensive,True,True
U1106,132856,0,1,0,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.1513782,-100.9746337,Unicols Pizza,Plaza del Carmen,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,none,informal,completely,low,familiar,f,closed,none,italian,none,cash,"bank_debit_cards, cash",96,Affordable,True,True
U1104,135032,2,1,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,cafeteria,public,"MasterCard-Eurocard, VISA, cash","VISA, cash",35,Moderate,True,True
U1104,135032,2,1,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,contemporary,public,"MasterCard-Eurocard, VISA, cash","VISA, cash",35,Moderate,True,True
U1104,135025,2,1,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.14955,-100.97797,El Rincon de San Francisco,1a. de Lozada 1,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,mexican,none,"American_Express, MasterCard-Eurocard, VISA, cash","VISA, cash",35,Moderate,True,True
U1106,132834,2,1,1,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.156469,-100.98554,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,no_alcohol_served,not permitted,casual,no_accessibility,low,familiar,f,closed,none,mexican,public,cash,"bank_debit_cards, cash",96,Affordable,True,True
U1104,135047,1,2,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.150921,-100.993828,Restaurante Casa de las Flores,General Mariano Arista 1205 Barrio de Tequisquiap,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,high,familiar,f,closed,none,,yes,"MasterCard-Eurocard, VISA, cash","VISA, cash",35,Expensive,True,True
U1106,135042,2,0,0,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.159357,-100.973411,Restaurant Oriental Express,Tangamanga 7 Tangamanga,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,chinese,none,cash,"bank_debit_cards, cash",96,Moderate,True,True
U1106,135039,2,1,1,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.145893,-100.97487,Restaurant de Mariscos de Picon,Miguel Barragan 46 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,low,familiar,f,closed,none,seafood,yes,cash,"bank_debit_cards, cash",96,Affordable,True,True
U1052,132866,2,2,1,22.138055,-100.936005,true,social drinker,no preference,family,on foot,single,independent,1990,none,conformist,Catholic,student,blue,85,low,1.8,22.1412198,-100.9313107,Chaires,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,no_alcohol_served,not permitted,informal,completely,medium,familiar,f,closed,none,bakery,yes,cash,cash,36,Moderate,False,True
U1052,132866,2,2,1,22.138055,-100.936005,true,social drinker,no preference,family,on foot,single,independent,1990,none,conformist,Catholic,student,blue,85,low,1.8,22.1412198,-100.9313107,Chaires,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,no_alcohol_served,not permitted,informal,completely,medium,familiar,f,closed,none,cafeteria,yes,cash,cash,36,Moderate,False,True
U1106,135066,2,1,2,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.16835,-100.972466,Restaurante Guerra,20 de Noviembre 1817 Tlaxcala,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,high,familiar,f,closed,none,,yes,"MasterCard-Eurocard, VISA, cash","bank_debit_cards, cash",96,Expensive,True,True
U1106,135085,2,2,2,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,public,cash,"bank_debit_cards, cash",96,Moderate,True,True
U1104,135033,1,1,2,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.14161,-100.973142,Restaurant El Muladar de Calzada,De Guadalupe 460 San Miguelito,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,medium,familiar,f,closed,none,,none,"American_Express, MasterCard-Eurocard, VISA, cash","VISA, cash",35,Moderate,True,True
U1106,135062,2,2,1,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.153703,-100.979033,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,,yes,cash,"bank_debit_cards, cash",96,Moderate,True,True
U1106,132862,2,2,2,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.1506429,-100.9870148,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,none,casual,completely,high,familiar,f,closed,none,international,valet parking,"American_Express, MasterCard-Eurocard, VISA, bank_debit_cards, cash","bank_debit_cards, cash",96,Expensive,True,True
U1106,135030,2,2,1,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.14788,-100.989472,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,quiet,f,closed,internet,cafe-coffee_shop,none,cash,"bank_debit_cards, cash",96,Moderate,True,True
U1106,135030,2,2,1,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.14788,-100.989472,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,quiet,f,closed,internet,cafeteria,none,cash,"bank_debit_cards, cash",96,Moderate,True,True
U1106,135079,2,2,2,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,high,familiar,f,closed,none,chinese,none,"American_Express, cash","bank_debit_cards, cash",96,Expensive,True,True
U1106,135064,2,2,2,18.927072,-99.173584,false,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,high,familiar,f,closed,none,,yes,"MasterCard-Eurocard, VISA, cash","bank_debit_cards, cash",96,Expensive,True,True
U1052,132869,2,2,1,22.138055,-100.936005,true,social drinker,no preference,family,on foot,single,independent,1990,none,conformist,Catholic,student,blue,85,low,1.8,22.1412384,-100.9239252,Dominos Pizza,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,pizzeria,yes,cash,cash,36,Moderate,False,True
U1052,132870,1,1,1,22.138055,-100.936005,true,social drinker,no preference,family,on foot,single,independent,1990,none,conformist,Catholic,student,blue,85,low,1.8,22.1430781,-100.9354788,Tortas y hamburguesas el gordo,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,low,familiar,f,closed,none,burgers,none,cash,cash,36,Affordable,False,True
U1104,135041,1,2,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.15106,-100.977659,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,bar,none,cash,"VISA, cash",35,Moderate,True,True
U1104,135041,1,2,1,22.149005,-100.978153,true,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.15106,-100.977659,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,cafeteria,none,cash,"VISA, cash",35,Moderate,True,True
U1079,134986,2,2,2,18.917,-99.25,false,abstemious,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,,black,53,medium,1.55,18.928798,-99.239513,Restaurant Las Mananitas,Ricardo Linares 107,Cuernavaca,Morelos,Mexico,wine-beer,none,formal,no_accessibility,high,familiar,f,closed,none,international,yes,,cash,34,Expensive,False,
U1079,134976,1,1,0,18.917,-99.25,false,abstemious,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,,black,53,medium,1.55,18.916654,-99.22711,Log Yin,,,,,no_alcohol_served,none,informal,no_accessibility,low,familiar,f,closed,none,mexican,yes,"American_Express, MasterCard-Eurocard, VISA, checks",cash,34,Affordable,False,False
U1079,134976,1,1,0,18.917,-99.25,false,abstemious,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,,black,53,medium,1.55,18.916654,-99.22711,Log Yin,,,,,no_alcohol_served,none,informal,no_accessibility,low,familiar,f,closed,none,mediterranean,yes,"American_Express, MasterCard-Eurocard, VISA, checks",cash,34,Affordable,False,False
U1079,134976,1,1,0,18.917,-99.25,false,abstemious,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,,black,53,medium,1.55,18.916654,-99.22711,Log Yin,,,,,no_alcohol_served,none,informal,no_accessibility,low,familiar,f,closed,none,burgers,yes,"American_Express, MasterCard-Eurocard, VISA, checks",cash,34,Affordable,False,False
U1079,132768,2,2,2,18.917,-99.25,false,abstemious,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,,black,53,medium,1.55,18.9257734,-99.2326355,Mariscos Tia Licha,avenida salvador montiel ,cuernavaca,morelos,mexico,no_alcohol_served,not permitted,casual,partially,medium,familiar,t,closed,none,family,none,"bank_debit_cards, cash",cash,34,Moderate,False,True
U1079,132766,1,2,1,18.917,-99.25,false,abstemious,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,,black,53,medium,1.55,18.9101777,-99.2315438,Mikasa,Himno nacional esq. Blvd. Juarez,Cuernavaca,Morelos,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,japanese,yes,cash,cash,34,Moderate,False,True
U1045,132825,2,1,1,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.1473922,-100.983092,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,no_alcohol_served,none,informal,completely,low,familiar,f,open,none,mexican,none,cash,cash,35,Affordable,True,True
U1045,135064,0,0,0,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,high,familiar,f,closed,none,,yes,"MasterCard-Eurocard, VISA, cash",cash,35,Expensive,True,True
U1045,132856,1,2,2,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.1513782,-100.9746337,Unicols Pizza,Plaza del Carmen,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,none,informal,completely,low,familiar,f,closed,none,italian,none,cash,cash,35,Affordable,True,True
U1045,135085,2,2,2,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,public,cash,cash,35,Moderate,True,True
U1045,135032,0,0,0,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,cafeteria,public,"MasterCard-Eurocard, VISA, cash",cash,35,Moderate,True,True
U1045,135032,0,0,0,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.152481,-100.973486,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,contemporary,public,"MasterCard-Eurocard, VISA, cash",cash,35,Moderate,True,True
U1045,132834,1,1,1,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.156469,-100.98554,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,no_alcohol_served,not permitted,casual,no_accessibility,low,familiar,f,closed,none,mexican,public,cash,cash,35,Affordable,True,True
U1045,135052,1,2,2,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar,none,"MasterCard-Eurocard, VISA, cash",cash,35,Expensive,True,True
U1045,135052,1,2,2,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar_pub_brewery,none,"MasterCard-Eurocard, VISA, cash",cash,35,Expensive,True,True
U1045,135060,2,2,2,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.156883,-100.978485,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,seafood,none,cash,cash,35,Moderate,True,True
U1045,135051,2,2,2,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.151189,-100.977058,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,low,familiar,f,closed,none,,none,cash,cash,35,Affordable,True,True
U1045,135041,1,2,1,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.15106,-100.977659,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,bar,none,cash,cash,35,Moderate,True,True
U1045,135041,1,2,1,22.156724,-100.984268,false,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.15106,-100.977659,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,cafeteria,none,cash,cash,35,Moderate,True,True
U1009,132754,1,2,1,22.159427,-100.990448,false,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.1477379,-100.9906163,Cabana Huasteca,Cuauhtemoc 455,San Luis Potosi,S.L.P.,Mexico,no_alcohol_served,none,informal,partially,medium,familiar,f,closed,none,mexican,none,cash,cash,35,Moderate,True,True
U1009,132862,2,1,2,22.159427,-100.990448,false,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.1506429,-100.9870148,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,none,casual,completely,high,familiar,f,closed,none,international,valet parking,"American_Express, MasterCard-Eurocard, VISA, bank_debit_cards, cash",cash,35,Expensive,True,True
U1009,135060,1,1,1,22.159427,-100.990448,false,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.156883,-100.978485,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,seafood,none,cash,cash,35,Moderate,True,True
U1009,135059,2,1,1,22.159427,-100.990448,false,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.145108,-100.989547,Restaurant Bar Hacienda los Martinez,Santos Degollado 745 los Alamitos,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,bar,yes,cash,cash,35,Moderate,True,True
U1009,132834,2,2,1,22.159427,-100.990448,false,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.156469,-100.98554,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,no_alcohol_served,not permitted,casual,no_accessibility,low,familiar,f,closed,none,mexican,public,cash,cash,35,Affordable,True,True
U1009,135058,1,1,2,22.159427,-100.990448,false,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,t,closed,none,pizzeria,public,"MasterCard-Eurocard, VISA, cash",cash,35,Moderate,True,True
U1009,135038,2,2,2,22.159427,-100.990448,false,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.155651,-100.977767,Restaurant la Chalita,Guajardo Sn San Luis Potosi Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,medium,familiar,f,closed,none,,none,cash,cash,35,Moderate,True,True
U1009,132825,1,1,0,22.159427,-100.990448,false,abstemious,formal,family,on foot,single,kids,1991,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.1473922,-100.983092,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,no_alcohol_served,none,informal,completely,low,familiar,f,open,none,mexican,none,cash,cash,35,Affordable,True,True
